行政區別,村里別,第7案,第8案,第9案,第10案,第11案,第12案,第13案,第14案,第15案,第16案
　樹林區,山佳里,0.790930054,0.767288267,0.769141978,0.734549516,0.662592593,0.611773472,0.466142911,0.324150943,0.335735964,0.566876475
　樹林區,中山里,0.781085814,0.755772647,0.779049296,0.723584108,0.670025189,0.604404913,0.481637822,0.32879046,0.350816853,0.580935252
　樹林區,樂山里,0.780203785,0.764359352,0.767988253,0.728723404,0.667101828,0.612137203,0.486486486,0.327469553,0.336986301,0.591111111
　樹林區,柑園里,0.832471805,0.79092842,0.80437311,0.677181672,0.660078143,0.609139411,0.391863939,0.348949919,0.352954809,0.608345187
　樹林區,西園里,0.741081703,0.704142012,0.707259953,0.734624146,0.651735722,0.573394495,0.469055375,0.328638498,0.343249428,0.552058111
　樹林區,南園里,0.801836636,0.781609195,0.79217013,0.688819876,0.663189038,0.622973815,0.394947434,0.337890932,0.342130215,0.598004988
　樹林區,東園里,0.790909091,0.745864662,0.736048265,0.700137552,0.646492435,0.579020979,0.543956044,0.365192582,0.407988588,0.569206843
　樹林區,北園里,0.755489022,0.70951417,0.728915663,0.714285714,0.635585157,0.554918816,0.519589552,0.334619094,0.355965082,0.561296859
　鶯歌區,,0.774187114,0.754475777,0.776733356,0.716699828,0.6533053,0.5870122,0.476658209,0.339135737,0.354633572,0.583621043
　鶯歌區,建德里,0.712230216,0.700361011,0.790441176,0.770318021,0.680412371,0.566433566,0.494661922,0.282685512,0.348591549,0.602996255
　鶯歌區,東鶯里,0.757009346,0.733082707,0.759328358,0.707885305,0.632432432,0.597472924,0.550909091,0.353049908,0.380333952,0.584291188
　鶯歌區,北鶯里,0.786629526,0.767169179,0.758037225,0.690095847,0.646022424,0.580107527,0.4568827,0.359759431,0.380487805,0.576707727
　鶯歌區,西鶯里,0.77582846,0.750499002,0.784158416,0.736098021,0.651140684,0.597526166,0.47255814,0.317703349,0.343326886,0.597804391
　鶯歌區,中鶯里,0.771062271,0.746296296,0.76146789,0.687388988,0.660839161,0.610915493,0.475265018,0.34954955,0.363309353,0.585227273
　鶯歌區,南鶯里,0.739688716,0.742328875,0.783137255,0.696814354,0.649556869,0.604530264,0.479779412,0.352255639,0.369507069,0.588329337
　鶯歌區,建國里,0.767393562,0.747913769,0.772521739,0.670153645,0.632973503,0.580623974,0.515737705,0.374586367,0.389779559,0.571428571
　鶯歌區,二甲里,0.726256983,0.738636364,0.777142857,0.743119266,0.693208431,0.624413146,0.528985507,0.323076923,0.345454545,0.560344828
　鶯歌區,二橋里,0.782000608,0.745964057,0.775472849,0.724705882,0.660566706,0.578157198,0.470241603,0.341854935,0.3515625,0.588951311
　鶯歌區,尖山里,0.795047247,0.769483722,0.787442773,0.709345794,0.659020459,0.588913111,0.467958737,0.341502228,0.350193299,0.606868956
　鶯歌區,南靖里,0.763384005,0.741482966,0.754479098,0.71155034,0.633396108,0.570361146,0.486369269,0.349936948,0.369592875,0.566323024
　鶯歌區,同慶里,0.772785623,0.750318471,0.770388959,0.717444717,0.665847666,0.590225564,0.517835178,0.3475,0.34375,0.635309278
　鶯歌區,永昌里,0.773236136,0.731401723,0.771761658,0.709906258,0.658895084,0.580702648,0.446910467,0.337744973,0.337612323,0.587620579
　鶯歌區,永吉里,0.80966899,0.771734284,0.802550572,0.755892256,0.690808979,0.607263514,0.469966159,0.312205567,0.321705426,0.588604755
　鶯歌區,鳳祥里,0.795875198,0.768169761,0.768008475,0.7425,0.659798995,0.600704935,0.475138122,0.328542094,0.350949205,0.599680171
　鶯歌區,鳳鳴里,0.793121693,0.771168274,0.784072688,0.735915493,0.652284264,0.58401222,0.480632008,0.335758836,0.360921949,0.562234043
　鶯歌區,鳳福里,0.712967987,0.716823987,0.745753425,0.72446307,0.63866878,0.572866985,0.487920168,0.33870102,0.366962306,0.54778157
　鶯歌區,大湖里,0.773559625,0.757290265,0.774737802,0.723129837,0.633850021,0.593894542,0.458684654,0.333773087,0.343971631,0.576959396
　鶯歌區,中湖里,0.780238501,0.812322275,0.807537012,0.730033278,0.650229837,0.564509395,0.475369458,0.306785859,0.336550567,0.577768014
　鶯歌區,東湖里,0.802083333,0.804347826,0.783505155,0.771653543,0.724409449,0.698412698,0.48245614,0.333333333,0.341666667,0.532608696
　三峽區,,0.779680614,0.769413212,0.777321927,0.720624126,0.662329822,0.602796849,0.451959228,0.334029272,0.346776079,0.587347598
　三峽區,三峽里,0.78313253,0.770186335,0.701219512,0.771929825,0.710843373,0.545977011,0.545454545,0.345454545,0.347305389,0.58490566
　三峽區,秀川里,0.807829181,0.753571429,0.734482759,0.74025974,0.696078431,0.626262626,0.469387755,0.353535354,0.359589041,0.57400722
　三峽區,八張里,0.746363061,0.732616941,0.741183879,0.683956574,0.651732378,0.579450418,0.457021792,0.36,0.355716878,0.571974522
　三峽區,中埔里,0.812085483,0.79523455,0.798513011,0.725545391,0.671620665,0.587562545,0.465198864,0.343102216,0.345203488,0.566192969
　三峽區,弘道里,0.772815534,0.744421907,0.736633663,0.712727273,0.657844991,0.627599244,0.5,0.341555977,0.347826087,0.577083333
　三峽區,永舘里,0.765217391,0.743589744,0.752629997,0.682708934,0.634825014,0.576463734,0.517520996,0.365953706,0.387096774,0.561215097
　三峽區,鳶山里,0.803518335,0.770192548,0.766385303,0.71136957,0.653864279,0.585202864,0.462458154,0.343315764,0.354381753,0.585914086
　三峽區,龍埔里,0.790423665,0.778476238,0.791927801,0.760764393,0.659151515,0.585777126,0.446917808,0.332843497,0.349815498,0.621200511
　三峽區,龍恩里,0.808782849,0.786233137,0.796837401,0.687226154,0.658938172,0.607324517,0.406682416,0.349287169,0.361053361,0.599237963
　三峽區,龍學里,0.730616606,0.800793167,0.820256992,0.69856742,0.672177122,0.638579284,0.371774075,0.335797723,0.338161395,0.617221969
　三峽區,礁溪里,0.785331685,0.761255679,0.782608696,0.721698113,0.664205208,0.555412371,0.45368171,0.334128878,0.341181165,0.584170854
　三峽區,安溪里,0.803193223,0.772592836,0.772151899,0.689389266,0.645111386,0.587193037,0.437168693,0.366865765,0.371617369,0.596090126
　三峽區,介壽里,0.789147851,0.760893446,0.76917458,0.73067591,0.643146523,0.601692047,0.47696011,0.352532963,0.358741259,0.531307213
　三峽區,中正里,0.774537037,0.751981352,0.768732655,0.708058124,0.650265957,0.580071174,0.474387528,0.348660714,0.359090909,0.582040433
　三峽區,大埔里,0.801881246,0.778718259,0.781807372,0.76042841,0.682648402,0.636676218,0.448841153,0.303972366,0.315511163,0.600361664
　三峽區,嘉添里,0.767967146,0.737773153,0.742768595,0.745861733,0.663085938,0.567672833,0.432458698,0.309452736,0.34122288,0.575569358
　三峽區,添福里,0.776859504,0.748453608,0.768595041,0.743396226,0.697368421,0.632183908,0.524344569,0.322456814,0.312859885,0.552016985
　三峽區,金圳里,0.813397129,0.793103448,0.806122449,0.767241379,0.705394191,0.585470085,0.559183673,0.331914894,0.343478261,0.492385787
　三峽區,五寮里,0.776203966,0.781609195,0.747159091,0.797402597,0.678947368,0.651948052,0.486631016,0.264305177,0.269230769,0.551319648
　三峽區,插角里,0.764705882,0.72761194,0.75,0.784452297,0.666666667,0.592198582,0.541528239,0.288256228,0.309090909,0.622568093
　三峽區,有木里,0.797814208,0.75698324,0.722222222,0.759358289,0.686486486,0.557894737,0.455696203,0.288659794,0.315649867,0.588068182
　三峽區,二鬮里,0.789095267,0.777444511,0.777511962,0.741460542,0.697769953,0.789846517,0.403891509,0.244391972,0.316448153,0.603888214
　三峽區,溪南里,0.799347471,0.760797342,0.767594108,0.786532951,0.729885057,0.615273775,0.483965015,0.268398268,0.274452555,0.575409836
　三峽區,溪北里,0.757338552,0.741966894,0.736434109,0.727934486,0.64118705,0.519337017,0.50132626,0.326586937,0.345050879,0.566346154
　三峽區,溪東里,0.795256917,0.788291901,0.773015873,0.747169811,0.672439759,0.5878327,0.47562777,0.310213415,0.331245106,0.573877551
　三峽區,成福里,0.771371769,0.742574257,0.766336634,0.757575758,0.709677419,0.61163227,0.537593985,0.256214149,0.273076923,0.592741935
　三峽區,竹崙里,0.771535581,0.722860792,0.737321196,0.770609319,0.666257669,0.596273292,0.526995305,0.3,0.337662338,0.549861496
　三峽區,安坑里,0.784,0.731160896,0.772277228,0.770220588,0.67027027,0.597173145,0.551912568,0.308851224,0.322330097,0.598765432
　淡水區,,0.786751198,0.770217141,0.783224101,0.693218715,0.656408212,0.598653298,0.421044251,0.363150238,0.358956334,0.593258802
　淡水區,中和里,0.734615385,0.678714859,0.689243028,0.73605948,0.65917603,0.55,0.541516245,0.34351145,0.360594796,0.567346939
　淡水區,屯山里,0.790874525,0.769379845,0.725868726,0.739292365,0.677007299,0.55,0.473394495,0.288973384,0.332703214,0.607569721
　淡水區,賢孝里,0.80729927,0.76350365,0.747813411,0.775280899,0.699421965,0.555555556,0.425414365,0.307359307,0.285714286,0.615952733
　淡水區,興仁里,0.754768392,0.737346101,0.742024965,0.72899729,0.656756757,0.569293478,0.461538462,0.318681319,0.329166667,0.588401697
　淡水區,蕃薯里,0.79342723,0.776744186,0.7695962,0.757303371,0.709534368,0.624434389,0.457777778,0.320366133,0.344110855,0.572792363
　淡水區,忠山里,0.744525547,0.759803922,0.801932367,0.751693002,0.690909091,0.568181818,0.439534884,0.267303103,0.301886792,0.6125
　淡水區,義山里,0.783276451,0.765323993,0.782571182,0.752706078,0.715710723,0.598031173,0.40994295,0.295341098,0.303106633,0.604817128
　淡水區,水源里,0.733173077,0.709046455,0.721096544,0.727074236,0.655246253,0.56189451,0.545842217,0.312362031,0.342825849,0.562200957
　淡水區,忠寮里,0.743589744,0.696,0.725806452,0.775894539,0.710820896,0.577946768,0.528673835,0.471590909,0.298651252,0.52016129
　淡水區,樹興里,0.776816609,0.760831889,0.76975945,0.728840125,0.707620529,0.645367412,0.430577223,0.307936508,0.300643087,0.594501718
　淡水區,坪頂里,0.758513932,0.745682889,0.757387247,0.698757764,0.648401826,0.594470046,0.468181818,0.351515152,0.341121495,0.554313099
　淡水區,福德里,0.785167024,0.783140081,0.776991695,0.676764617,0.640516982,0.586384266,0.386952636,0.355798421,0.371873093,0.615218064
　淡水區,竹圍里,0.804516584,0.767179487,0.803462322,0.68082326,0.652722444,0.629970424,0.40019698,0.361240827,0.369007427,0.588054608
　淡水區,民權里,0.784722222,0.759719222,0.763395225,0.663585003,0.630958483,0.633882595,0.524665982,0.365904366,0.371562013,0.593597396
　淡水區,民生里,0.783758556,0.778542383,0.769254562,0.676064787,0.646403852,0.555287009,0.448930401,0.365980964,0.389077445,0.576083518
　淡水區,八勢里,0.763565891,0.753888025,0.781573896,0.629089476,0.609169485,0.58608894,0.413229283,0.389289784,0.388323917,0.580123267
　淡水區,竿蓁里,0.795241214,0.778265642,0.793374019,0.680765993,0.65249577,0.612079966,0.373361522,0.351955307,0.355802048,0.608271979
　淡水區,崁頂里,0.790804177,0.794457699,0.812202272,0.694429614,0.661001789,0.603354978,0.388086321,0.343688274,0.350027022,0.609643451
　淡水區,埤島里,0.822284908,0.802556818,0.79658606,0.753405995,0.68119891,0.607336957,0.438172043,0.317107093,0.313019391,0.563037249
　淡水區,水碓里,0.789558233,0.768574909,0.788145775,0.699388846,0.658377965,0.593944099,0.427300851,0.456140351,0.35152923,0.594055375
　淡水區,北新里,0.766481334,0.738888889,0.774580336,0.638396299,0.602009274,0.574632637,0.412411626,0.398753894,0.435818601,0.592622294
　淡水區,正德里,0.804592086,0.782840524,0.812772134,0.691919192,0.656974103,0.611394164,0.397982577,0.366216845,0.422004132,0.616352201
　淡水區,新興里,0.79275784,0.775463716,0.792678976,0.692115924,0.647861128,0.597014925,0.365402695,0.346983432,0.344784116,0.595011487
　淡水區,新義里,0.798310454,0.711345646,0.789501312,0.734673367,0.674174174,0.614572864,0.471898734,0.327568667,0.346153846,0.580558539
　淡水區,新春里,0.785868977,0.764450475,0.783982566,0.693586082,0.652645503,0.615102255,0.418267965,0.363540569,0.354287217,0.590536105
　淡水區,新民里,0.774135608,0.755120619,0.783523225,0.662790698,0.687719298,0.586357674,0.416986769,0.357748995,0.371991247,0.583482944
　淡水區,北投里,0.803051318,0.782256196,0.78986006,0.675597874,0.656680516,0.607055146,0.404867257,0.414064255,0.358681023,0.593865314
　淡水區,鄧公里,0.808599168,0.794845002,0.77171647,0.661909616,0.638954869,0.574856734,0.424923391,0.360746372,0.375686813,0.603454353
　淡水區,幸福里,0.759452055,0.739658025,0.765667575,0.712493466,0.656332107,0.593078133,0.459630607,0.353475936,0.362373063,0.561491375
　淡水區,學府里,0.744518103,0.763402062,0.764944276,0.681729835,0.63738409,0.581702544,0.399703557,0.514046328,0.370004933,0.597257491
　淡水區,中興里,0.785016287,0.762299613,0.787222523,0.720347648,0.671979434,0.585277346,0.432264736,0.341884817,0.347619048,0.582642344
　淡水區,長庚里,0.800590842,0.780923994,0.787390029,0.715268226,0.668044077,0.611814346,0.478679505,0.32859175,0.329529244,0.550898204
　淡水區,清文里,0.776937618,0.776699029,0.759013283,0.719081272,0.675,0.582167832,0.520761246,0.335115865,0.377697842,0.590225564
　淡水區,草東里,0.756410256,0.713541667,0.771794872,0.745049505,0.675,0.618925831,0.539800995,0.329081633,0.344387755,0.546419098
　淡水區,協元里,0.754002911,0.732937685,0.760294118,0.679399727,0.609053498,0.565934066,0.468265162,0.352857143,0.380681818,0.559347181
　淡水區,永吉里,0.743644068,0.726477024,0.733905579,0.69519833,0.634655532,0.579281184,0.477083333,0.643478261,0.373650108,0.535791757
　淡水區,民安里,0.798270893,0.764534884,0.774928775,0.696969697,0.682926829,0.58630137,0.530343008,0.364640884,0.371900826,0.553314121
　淡水區,新生里,0.786956522,0.771929825,0.748917749,0.659836066,0.628099174,0.55785124,0.504098361,0.334728033,0.362869198,0.555066079
　淡水區,文化里,0.784705882,0.772781065,0.781065089,0.726553672,0.676201373,0.620847652,0.421714286,0.32118451,0.349315068,0.582639715
　淡水區,油車里,0.781211875,0.796887797,0.771358828,0.707595435,0.648563558,0.613328013,0.428459734,0.34251497,0.350806452,0.599339116
　淡水區,沙崙里,0.797707736,0.774623407,0.791189931,0.715789474,0.676290949,0.614015573,0.412382532,0.331081081,0.353802817,0.594279043
　淡水區,大庄里,0.814896292,0.798170924,0.809255785,0.70491303,0.680559781,0.623352743,0.378861296,0.327938931,0.337026777,0.626903553
　汐止區,,0.788989861,0.771406359,0.781947321,0.686592116,0.643818102,0.593228639,0.425558285,0.362956173,0.370491502,0.599286831
　汐止區,仁德里,0.789473684,0.778645833,0.764857881,0.711843712,0.665445665,0.609452736,0.412545235,0.342465753,0.371859296,0.446524064
　汐止區,義民里,0.787009063,0.788667688,0.802114804,0.697777778,0.668656716,0.584707646,0.425438596,0.338345865,0.373493976,0.566718995
　汐止區,禮門里,0.786307054,0.747346072,0.733752621,0.687116564,0.572874494,0.565922921,0.524366472,0.388663968,0.389002037,0.542918455
　汐止區,智慧里,0.788179669,0.770109472,0.781441357,0.651916058,0.626715462,0.595744681,0.399076212,0.374077491,0.377184913,0.609367455
　汐止區,大同里,0.762269939,0.745356037,0.805246423,0.681783825,0.636363636,0.591454273,0.435916542,0.358333333,0.36975398,0.579310345
　汐止區,信望里,0.738562092,0.723684211,0.738562092,0.65625,0.558282209,0.524691358,0.512048193,0.378881988,0.45398773,0.593333333
　汐止區,新昌里,0.776600254,0.750640478,0.771573604,0.679086538,0.640382318,0.593357635,0.448815737,0.371463715,0.372140523,0.589940324
　汐止區,福安里,0.805361305,0.788295365,0.809560824,0.676847662,0.648964218,0.591704718,0.427599244,0.357605795,0.462210406,0.614257426
　汐止區,秀峰里,0.722842043,0.755476613,0.760779681,0.675478065,0.642058166,0.589033352,0.484030837,0.372291904,0.37956621,0.597755464
　汐止區,秀山里,0.792292292,0.735930736,0.760219342,0.648484848,0.633090024,0.597842079,0.408938011,0.357247438,0.368625546,0.615422157
　汐止區,復興里,0.784410764,0.76224,0.795054096,0.664954683,0.637541428,0.59103302,0.405283699,0.46219253,0.394784173,0.606184916
　汐止區,自強里,0.784919654,0.765735723,0.782464847,0.684378746,0.646917534,0.595906902,0.444444444,0.370895825,0.369512195,0.605031447
　汐止區,文化里,0.791957105,0.778605641,0.784992017,0.674004193,0.637122002,0.590621707,0.425385024,0.395225464,0.39565678,0.597388466
　汐止區,白雲里,0.771745476,0.788150808,0.777977259,0.662420382,0.623699422,0.559766764,0.418857143,0.351511559,0.357268982,0.633618234
　汐止區,茄苳里,0.772458311,0.724212812,0.754491018,0.711558308,0.643970894,0.598008386,0.463938619,0.353403141,0.360403397,0.553063457
　汐止區,崇德里,0.794501398,0.783302064,0.787949556,0.670030715,0.628310899,0.58752784,0.426315789,0.375,0.381655481,0.581550166
　汐止區,城中里,0.813942072,0.78962963,0.789242054,0.679100909,0.631528965,0.593764988,0.406086543,0.367131187,0.387174542,0.605445545
　汐止區,橋東里,0.779578606,0.761047463,0.781655844,0.68540203,0.629107981,0.589581689,0.454474097,0.384920635,0.394253791,0.607907743
　汐止區,建成里,0.801491919,0.796986187,0.801155116,0.690709046,0.665316045,0.616550594,0.354368932,0.336467702,0.347755102,0.606226336
　汐止區,長安里,0.789317507,0.74925816,0.779883382,0.717546362,0.644832606,0.581395349,0.489626556,0.352422907,0.374631268,0.556574924
　汐止區,保安里,0.782485876,0.759259259,0.769559033,0.65569273,0.611186903,0.514726508,0.474761255,0.408647141,0.422159888,0.591954023
　汐止區,東山里,0.816254417,0.788732394,0.777003484,0.744186047,0.664451827,0.584717608,0.498432602,0.286666667,0.305921053,0.555555556
　汐止區,保長里,0.803418803,0.792544571,0.80278671,0.683769634,0.636124276,0.561181435,0.417145844,0.373015873,0.366525424,0.609095831
　汐止區,保新里,0.799203187,0.771016813,0.784392599,0.690664557,0.624113475,0.583267561,0.398264984,0.364359586,0.395683453,0.59076175
　汐止區,鄉長里,0.78125,0.78198567,0.779816514,0.671952428,0.615537849,0.579104478,0.438302073,0.365,0.386773547,0.629319372
　汐止區,江北里,0.778004073,0.759737597,0.765281174,0.682101167,0.641524414,0.613045218,0.473890852,0.360064154,0.3634166,0.577371048
　汐止區,拱北里,0.804202483,0.772683398,0.777564717,0.695812241,0.658704639,0.592575619,0.440948472,0.365042174,0.371842844,0.622879302
　汐止區,烘內里,0.76686217,0.771212121,0.740963855,0.736619718,0.667609618,0.584637269,0.455172414,0.313669065,0.337643678,0.607518797
　汐止區,八連里,0.775862069,0.784046693,0.76848249,0.769372694,0.491651206,0.575418994,0.528028933,0.290018832,0.335195531,0.561776062
　汐止區,長青里,0.720496894,0.745341615,0.736082474,0.644268775,0.62055336,0.592156863,0.435700576,0.393939394,0.392,0.567622951
　汐止區,北峰里,0.767130919,0.734084507,0.7232493,0.712321523,0.657936932,0.614101184,0.483597884,0.352459016,0.373126041,0.580152672
　汐止區,金龍里,0.800554017,0.779075199,0.796219456,0.706066012,0.65310684,0.58337099,0.440941385,0.339528558,0.364460562,0.598108747
　汐止區,樟樹里,0.779252111,0.745679012,0.755421687,0.727906977,0.677985948,0.620770128,0.465558195,0.329039813,0.338823529,0.606922126
　汐止區,忠孝里,0.799376594,0.779253816,0.786117381,0.694994499,0.651328403,0.593621116,0.418057456,0.363636364,0.368406441,0.59526526
　汐止區,厚德里,0.797508783,0.782483157,0.796939751,0.710832313,0.657878412,0.609576427,0.401909455,0.334885164,0.356027483,0.621182586
　汐止區,山光里,0.816877637,0.785223368,0.772226926,0.721192587,0.688102894,0.640422078,0.396761134,0.33005733,0.325102881,0.615514334
　汐止區,中興里,0.786982249,0.763945793,0.7696875,0.729648543,0.659125189,0.566606389,0.43808376,0.340763359,0.352017247,0.609082248
　汐止區,福德里,0.779588944,0.759629101,0.785815603,0.692837466,0.649896623,0.600823045,0.443991853,0.362552595,0.376487054,0.57925072
　汐止區,興福里,0.786703601,0.76227209,0.787983425,0.712162162,0.658288043,0.610469069,0.438596491,0.33356306,0.334938102,0.569709837
　汐止區,康福里,0.804659498,0.780026991,0.789118705,0.657330416,0.617839965,0.553359684,0.425010931,0.380889476,0.386513883,0.606980961
　汐止區,湖光里,0.813533256,0.783710055,0.779011873,0.669762259,0.637204142,0.596096096,0.394902106,0.37401427,0.368421053,0.605355064
　汐止區,湖蓮里,0.831187411,0.811874106,0.80730659,0.629814551,0.629055007,0.650533808,0.343116702,0.40141844,0.391862955,0.604450826
　汐止區,湖興里,0.790317305,0.782680277,0.804255319,0.670070198,0.639795266,0.586984536,0.389803673,0.350289762,0.347741935,0.617910448
　汐止區,北山里,0.789626406,0.775900073,0.786932849,0.685353889,0.649842271,0.604100389,0.424359424,0.363249379,0.363474546,0.588995569
　汐止區,忠山里,0.791149487,0.787911495,0.792880259,0.701155462,0.669661734,0.610759494,0.364451477,0.373417722,0.319363395,0.619411123
　汐止區,環河里,0.729001585,0.704292528,0.739616613,0.713423831,0.635802469,0.524390244,0.538345865,0.320493066,0.335443038,0.498412698
　汐止區,橫科里,0.775586854,0.764367816,0.769447048,0.700636943,0.651624549,0.589990817,0.425616197,0.349860982,0.366298608,0.593810445
　汐止區,福山里,0.77847739,0.769454123,0.775852109,0.672013274,0.655919956,0.594488189,0.418888889,0.367003367,0.373446328,0.613781123
　汐止區,宜興里,0.79401531,0.777158774,0.798313422,0.70694259,0.668654738,0.605087015,0.406992084,0.352508361,0.351876676,0.638655462
　汐止區,東勢里,0.794678715,0.789552988,0.787487587,0.67249757,0.640640155,0.612792969,0.40329013,0.341536916,0.369023904,0.61792689
　瑞芳區,,0.788416839,0.76755495,0.772615025,0.744013366,0.669251287,0.595969229,0.458854712,0.314498662,0.33343949,0.592985264
　瑞芳區,龍潭里,0.792746114,0.786458333,0.807792208,0.77443609,0.711734694,0.595419847,0.472081218,0.276485788,0.321336761,0.57486631
　瑞芳區,龍興里,0.815873016,0.790966387,0.796198522,0.728830645,0.660569106,0.619096509,0.446322068,0.306185567,0.346585117,0.598299681
　瑞芳區,龍鎮里,0.781499203,0.775080906,0.780715397,0.684458399,0.642519685,0.606060606,0.460815047,0.34670947,0.366826156,0.588138386
　瑞芳區,龍安里,0.803333333,0.811447811,0.752508361,0.743589744,0.674496644,0.542087542,0.412903226,0.282392027,0.291803279,0.604895105
　瑞芳區,龍川里,0.7875166,0.784860558,0.755319149,0.738035264,0.656925032,0.59947644,0.450809465,0.349226804,0.344113842,0.59375
　瑞芳區,龍山里,0.784246575,0.795532646,0.779286927,0.714524207,0.608623549,0.554794521,0.43,0.35467128,0.386206897,0.624329159
　瑞芳區,爪峯里,0.781004235,0.760365854,0.78584392,0.720657277,0.670982931,0.604382228,0.450029568,0.321342926,0.329531813,0.587538941
　瑞芳區,新峰里,0.807326007,0.805329386,0.786287381,0.753300903,0.689655172,0.639027877,0.423487544,0.29869186,0.314720812,0.61221374
　瑞芳區,東和里,0.778267254,0.756277696,0.754772394,0.768361582,0.551480959,0.600278552,0.450842697,0.310888252,0.322302158,0.568627451
　瑞芳區,柑坪里,0.756916996,0.739562624,0.724696356,0.723076923,0.647524752,0.610778443,0.578558226,0.324649299,0.359126984,0.582304527
　瑞芳區,弓橋里,0.8,0.79245283,0.790909091,0.701754386,0.657894737,0.618181818,0.685950413,0.392523364,0.392523364,0.601851852
　瑞芳區,猴硐里,0.784313725,0.738693467,0.680203046,0.764705882,0.630136986,0.514018692,0.515837104,0.28959276,0.322580645,0.537634409
　瑞芳區,光復里,0.785123967,0.791304348,0.722689076,0.793103448,0.691666667,0.630252101,0.564885496,0.313559322,0.330434783,0.568965517
　瑞芳區,碩仁里,0.780487805,0.731707317,0.7375,0.733333333,0.701149425,0.593023256,0.56043956,0.348837209,0.386363636,0.590361446
　瑞芳區,吉慶里,0.773923445,0.778181818,0.765957447,0.713956171,0.631764706,0.573333333,0.467889908,0.36352801,0.405832321,0.601043025
　瑞芳區,吉安里,0.80875576,0.782012195,0.787316319,0.720998532,0.667899408,0.599703484,0.440640932,0.34109692,0.36499626,0.595895817
　瑞芳區,上天里,0.82103321,0.80961183,0.791433892,0.739279588,0.681109185,0.579130435,0.474662162,0.336879433,0.339285714,0.627862595
　瑞芳區,傑魚里,0.804494382,0.787401575,0.78280543,0.720218579,0.684106614,0.503136763,0.461878453,0.323198198,0.342045455,0.584971098
　瑞芳區,基山里,0.7890625,0.816,0.744,0.70212766,0.595419847,0.555555556,0.527777778,0.325757576,0.353383459,0.561983471
　瑞芳區,永慶里,0.761006289,0.802469136,0.74691358,0.851190476,0.770588235,0.628742515,0.497175141,0.226415094,0.282208589,0.59375
　瑞芳區,崇文里,0.873015873,0.848,0.866666667,0.816793893,0.746153846,0.627906977,0.492957746,0.253968254,0.263565891,0.552845528
　瑞芳區,福住里,0.867647059,0.791044776,0.738461538,0.833333333,0.763888889,0.690140845,0.369863014,0.185714286,0.185714286,0.476923077
　瑞芳區,頌德里,0.7421875,0.7890625,0.709923664,0.777777778,0.715328467,0.503759398,0.427536232,0.299270073,0.301470588,0.614173228
　瑞芳區,瓜山里,0.75,0.770114943,0.777777778,0.730337079,0.655913978,0.659090909,0.442105263,0.348314607,0.336956522,0.666666667
　瑞芳區,銅山里,0.838235294,0.848484848,0.735294118,0.835616438,0.704225352,0.671428571,0.452054795,0.281690141,0.318181818,0.686567164
　瑞芳區,新山里,0.761627907,0.766467066,0.771929825,0.784883721,0.740331492,0.659217877,0.494565217,0.271186441,0.308988764,0.617647059
　瑞芳區,石山里,0.707602339,0.709876543,0.690909091,0.728915663,0.715976331,0.595238095,0.427745665,0.284848485,0.325301205,0.512658228
　瑞芳區,濓洞里,0.825136612,0.71978022,0.774725275,0.726804124,0.635416667,0.611398964,0.475247525,0.329842932,0.311827957,0.61878453
　瑞芳區,濓新里,0.754545455,0.733944954,0.779816514,0.80733945,0.733944954,0.636363636,0.550847458,0.348623853,0.327272727,0.587155963
　瑞芳區,南雅里,0.8625,0.826086957,0.846153846,0.816091954,0.729885057,0.66091954,0.456140351,0.279069767,0.277456647,0.563291139
　瑞芳區,鼻頭里,0.781990521,0.766666667,0.762557078,0.849802372,0.752,0.637096774,0.470119522,0.231441048,0.225663717,0.590909091
　瑞芳區,海濱里,0.756563246,0.693735499,0.779342723,0.782135076,0.688596491,0.620087336,0.413043478,0.273755656,0.25,0.586538462
　瑞芳區,瑞濱里,0.736156352,0.659041394,0.727477477,0.774294671,0.679245283,0.570053476,0.465166131,0.277657267,0.311135371,0.584650113
　瑞芳區,深澳里,0.787628866,0.674044266,0.794979079,0.802419355,0.72983871,0.588709677,0.418219462,0.274633124,0.298755187,0.592274678
　土城區,,0.780930895,0.761780001,0.772877749,0.696763876,0.646874497,0.595432688,0.4632088,0.35289667,0.363162157,0.593440712
　土城區,祖田里,0.77520436,0.741450068,0.744884038,0.706649283,0.643889619,0.57852349,0.498002663,0.335561497,0.34589502,0.584931507
　土城區,頂新里,0.804175666,0.793053546,0.802158273,0.697806086,0.657183499,0.601688951,0.393684211,0.34582744,0.353024911,0.594456601
　土城區,頂福里,0.759567762,0.742844162,0.765076508,0.72008547,0.658934708,0.58716392,0.466289691,0.327503279,0.374781086,0.581801471
　土城區,頂埔里,0.791436464,0.766402978,0.762408088,0.71340115,0.642793594,0.605533244,0.460204535,0.338752197,0.34009009,0.59120983
　土城區,沛陂里,0.778560644,0.759127789,0.765586035,0.702168675,0.643549952,0.583980583,0.509936985,0.366829268,0.372149442,0.574835109
　土城區,永寧里,0.783406353,0.75145955,0.774381773,0.714975845,0.654496644,0.579132791,0.442276423,0.340108401,0.347647702,0.595853451
　土城區,大安里,0.77,0.747702206,0.758276644,0.723144105,0.65907099,0.593998235,0.47459835,0.359575409,0.355357143,0.577405858
　土城區,員仁里,0.782447466,0.796243365,0.777227723,0.746478873,0.619745469,0.591725215,0.470565302,0.33980198,0.34557063,0.549685535
